"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_20951",25,25,17,2,27.5,0.01,4.98,23.897,23.94,24.945,25,25.05,0.97,0.97,5.53075560863603,2
"SWARM_39190",21.705,21.705,29,1,55.91,0.01,6.32,19.88375,20.63,21.705,25.865,26.645,0.97,0.93,4.92421087722468,0
"SWARM_16610",24.945,24.945,21,2,26.11,0.02,2.87,22.95475,23,24.945,25.6595,26.64775,0.87,0.75,3.33372313372309,0
"SWARM_13708",24.045,24.045,16,1,21.65,0.04,3.16,23.36875,23.395,24.045,25.116,26,0.98,0.84,3.85395608474347,0
"SWARM_19305",23.3,23.3,15,1,26.95,0.01,3.87,19.95,20.625,23.32,25.6855,25.735,0.87,0.88,4.13281729904268,0
"SWARM_16585",28.92,28.415,15,2,26,0.09,2.25,23,23.3245,26,28.92,28.92725,0.74,0.78,3.10616807150508,0
"SWARM_14686",25.05,25,11,2,21.75,0.01,5.42,24.9335,25,25.05,25.465,25.7035,1,0.98,5.97294082525149,2
"SWARM_22971",27.2,27.2,24,1,27.91,0.05,1.66,22.95275,23.3065,25.605,26.645,27.105,0.66,0.68,2.60000178741771,0
"SWARM_20156",25,25,12,1,15.38,0.05,2.21,23,23.37,24.91,25.6145,26.00075,0.72,0.69,2.84390654324243,0
"SWARM_14629",24.945,24.71,15,2,19.9,0.03,2.79,23.44925,23.5365,24.8275,25.1005,25.265,0.77,0.86,3.38983763350502,0
"SWARM_24132",26.645,23.695,13,2,13.82,0.14,1.07,23.09925,23.468,24.3625,26.015,26.50725,0.72,0.47,2.01037024962018,0
"SWARM_17191",22.955,22.955,14,2,16.87,0.2,1.33,23.16175,23.265,24.045,26.25,26.4715,0.43,0.42,2.000497852615,0
"SWARM_15659",23.165,24.555,11,1,22.45,0.01,5.23,23.165,23.165,24.18,24.4765,24.6,1,1,5.86856106888868,1
"SWARM_14398",27.35,27.44,11,2,98.23,0.01,22.4,26.397,26.5675,27.35,28.2945,28.37225,1,1,20.7488343349637,2
"SWARM_20179",22.525,23,19,1,44.58,0.01,7.01,22.1275,22.525,23,24.1395,24.455,0.98,0.94,6.38115396091314,0
"SWARM_15043",26,25,14,1,17.51,0.06,1.9,23.344,23.345,24.9,26.0015,26.056,0.94,0.7,2.88246544091863,0
"SWARM_13170",21.705,25.155,16,2,21.89,0.02,2.96,21.705,21.705,25.13,25.465,25.61225,0.7,0.86,4.06435035789009,0
"SWARM_14435",26.37,26.37,19,1,23.46,0.04,2.35,23.4,23.4925,24.28,26.37,26.4715,0.36,0.73,2.84703425439029,0
