Region,Platform,Station,Alias,ShortName,Grab,Year,HasTHC,HasPAH,HasNPD,INDEX,MET,SSU_ID,COI_ID,18S,COI,Extract,Extract conc,Type,Plate18S,PlateCOI,18S_N,COI_N,Grabs,THC,PAH,NPD,As,Ba,Cd,Cr,Cu,Hg,Ni,Pb,Zn,Acenaften,Acenaftylen,Antracen,Benz(a)antracen,Benzo(a)pyren,Benzo(bjk)fluoranten,Benzo(ghi)perylen,C1-alkyldibenzotiofener,C1-alkylfenantrener/antracener,C1-alkylnaftalener,C2-alkyldibenzotiofener,C2-alkylfenantrener/antracener,C2-alkylnaftalener,C3-alkyldibenzotiofener,C3-alkylfenantrener/antracener,C3-alkylnaftalener,Chrysen,Dibenz(ah)antracen,Dibenzotiofen,Fenantren,Fluoranten,Fluoren,Indeno(1.2.3-c.d)pyren,Naftalen,Pyren,Grus,Sand,Pelite,Kornstorrelse,Kurtosis,Skewness,Sorting,TOC,MorphoS,MorphoH,ES100,ISI,Individtetthet,MorphoJ,NQI1,NSI,Depth,Distance,UTM31E,UTM31N,WGS84E,WGS84N,Comment
III,BRA,BRA07,NA,BRA07.2.2019,2,2019,Y,Y,Y,Y,Y,S558S-BRA07,S654C-BRA07,TRUE,TRUE,864-866,2.87,S,6,7,90,90,3,79,0.09,1.98,3.1,4916,0.03,7.3,10.6,0.01,NA,10.8,26,0.00315,0.00720,0.00124,0.00163,0.00252,0.006,0.007,0.002,0.0497972654,0.104880488,0.0145,0.058,0.482,0.095,0.025,1.132,0.0038,0.0052,0.0022,0.0134,0.0024,0.0294,0.0006,0.0059,0.0026,NA,NA,NA,NA,NA,NA,NA,NA,94,3.99,24.30,10.20,2456,0.61,0.67,19.90,138,250,502688.495,6711822.7138,3.047,60.540,
III,BRA,BRA07,NA,BRA07.3.2019,3,2019,Y,Y,Y,Y,Y,S559S-BRA07,S655C-BRA07,TRUE,TRUE,867-869,3.52,S,6,7,91,91,3,75,0.09,2.01,2.9,4757,0.04,6.9,8.9,0.01,NA,10.7,29,0.00364,0.00671,0.00125,0.00188,0.00287,0.007,0.007,0.002,0.0564484815,0.1143128263,0.0116,0.055,0.532,0.133,0.023,1.066,0.0035,0.0055,0.0017,0.0117,0.0032,0.0276,0.0008,0.0068,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,94,3.99,24.30,10.20,2456,0.61,0.67,19.90,138,250,502688.495,6711822.7138,3.047,60.540,
III,BRA,BRA08,NA,BRA08.1.2019,1,2019,Y,Y,Y,Y,Y,S560S-BRA08,S656C-BRA08,TRUE,TRUE,870-872,1.49,S,6,7,92,92,3,37,0.06,1.78,2.4,2369,0.02,5.7,3.4,0.00,NA,4.5,14,0.00365,0.00556,0.00065,0.00060,0.00083,0.003,0.004,0.001,0.0108846277,0.1486292891,0.0036,0.020,0.686,0.027,0.009,0.865,0.0012,0.0031,0.0010,0.0069,0.0013,0.0222,0.0003,0.0049,0.0012,0.60,68.85,30.58,3.38,1.11,0.53,1.61,0.51,121,5.17,39.77,10.84,1060,0.75,0.83,24.44,138,500,502820,6711557,3.050,60.538,
III,BRA,BRA08,NA,BRA08.2.2019,2,2019,Y,Y,Y,Y,Y,S561S-BRA08,S657C-BRA08,TRUE,TRUE,873-875,2.49,S,6,7,93,93,3,35,0.25,1.67,3.8,1696,0.04,11.5,5.7,0.01,NA,6.5,24,0.00771,0.01693,0.00367,0.00811,0.01083,0.016,0.012,0.004,0.0676467526,0.1449414007,0.0221,0.100,1.220,0.031,0.025,0.000,0.0097,0.0085,0.0042,0.0419,0.0230,0.0643,0.0016,0.0057,0.0189,NA,NA,NA,NA,NA,NA,NA,NA,121,5.17,39.77,10.84,1060,0.75,0.83,24.44,138,500,502820,6711557,3.050,60.538,
III,BRA,BRA08,NA,BRA08.3.2019,3,2019,Y,Y,Y,Y,Y,S562S-BRA08,S658C-BRA08,TRUE,TRUE,876-878,2.44,S,6,7,94,94,3,76,0.15,5.15,4.0,1539,0.04,12.4,6.3,0.01,NA,6.4,28,0.00640,0.01571,0.00240,0.00149,0.00512,0.005,0.005,0.002,0.0364452307,0.21030412,0.0106,0.053,1.220,0.042,0.018,3.516,0.0031,0.0019,0.0031,0.0248,0.0027,0.0611,0.0002,0.0096,0.0031,NA,NA,NA,NA,NA,NA,NA,NA,121,5.17,39.77,10.84,1060,0.75,0.83,24.44,138,500,502820,6711557,3.050,60.538,
III,BRA,BRA16,NA,BRA16.1.2019,1,2019,Y,N,N,Y,Y,S702S-BRA16,S750C-BRA16,TRUE,TRUE,879-881,2.31,S,8,8,30,78,3,14,NA,NA,1.8,635,0.01,4.1,1.6,0.00,NA,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,95.69,4.31,2.93,0.99,0.33,0.43,0.23,103,4.05,29.64,11.19,1645,0.61,0.76,23.59,139,252,502797.971,6712156.9419,3.049,60.543,
III,BRA,BRA16,NA,BRA16.2.2019,2,2019,Y,N,N,Y,Y,S703S-BRA16,S751C-BRA16,TRUE,TRUE,882-884,2.44,S,8,8,31,79,3,13,NA,NA,1.5,962,0.00,3.8,2.1,0.00,NA,5.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,4.05,29.64,11.19,1645,0.61,0.76,23.59,139,252,502797.971,6712156.9419,3.049,60.543,
III,BRA,BRA16,NA,BRA16.3.2019,3,2019,Y,N,N,Y,Y,S704S-BRA16,S752C-BRA16,TRUE,TRUE,885-887,1.97,S,8,8,32,80,3,22,NA,NA,1.4,1489,0.01,4.0,1.9,0.00,NA,5.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,4.05,29.64,11.19,1645,0.61,0.76,23.59,139,252,502797.971,6712156.9419,3.049,60.543,
III,BRA,BRA17,NA,BRA17.1.2019,1,2019,Y,N,N,Y,Y,S705S-BRA17,S753C-BRA17,TRUE,TRUE,888-890,1.90,S,8,8,33,81,3,15,NA,NA,1.3,249,0.01,4.0,2.1,0.00,NA,4.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,96.77,3.23,2.89,1.01,0.37,0.41,0.17,99,4.01,27.97,10.98,1107,0.60,0.78,23.47,137,250,502353,6711865,3.041,60.541,
III,BRA,BRA17,NA,BRA17.2.2019,2,2019,Y,N,N,Y,Y,S706S-BRA17,S754C-BRA17,TRUE,TRUE,891-893,2.41,S,8,8,34,82,3,10,NA,NA,1.6,104,0.01,4.1,1.1,0.00,NA,3.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,4.01,27.97,10.98,1107,0.60,0.78,23.47,137,250,502353,6711865,3.041,60.541,
III,BRA,BRA17,NA,BRA17.3.2019,3,2019,Y,N,N,Y,Y,S707S-BRA17,S755C-BRA17,TRUE,TRUE,894-896,1.53,S,8,8,35,83,3,13,NA,NA,1.5,191,0.01,3.7,1.0,0.00,NA,3.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,4.01,27.97,10.98,1107,0.60,0.78,23.47,137,250,502353,6711865,3.041,60.541,
III,OSC,OSC08,NA,OSC08.1.2019B,1,2019,Y,Y,Y,Y,Y,S163SOSC08,S249C-OSC08,TRUE,TRUE,254-256,3.54,R,2,3,67,69,3,15,0.02,0.38,1.2,1023,0.01,5.4,1.5,0.00,NA,3.7,7,0.00065,0.00146,0.00040,0.00018,0.00039,0.001,0.003,0.001,0.0077277083,0.0147103755,0.0028,0.011,0.085,0.005,0.002,0.248,0.0004,0.0019,0.0008,0.0057,0.0005,0.0081,0.0002,0.0009,0.0004,0.10,97.53,2.35,2.56,1.16,0.11,0.63,0.27,81,3.72,24.83,10.24,1997,0.59,0.72,23.54,110,500,487963,6718910,2.779,60.604,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC08,NA,OSC08.2.2019A,2,2019,Y,Y,Y,Y,Y,S164SOSC08,S250C-OSC08,TRUE,TRUE,344-346,3.94,S,2,3,68,70,3,11,0.02,0.28,1.2,1469,0.02,5.5,1.4,0.01,NA,3.9,7,0.00045,0.00114,0.00053,0.00012,0.00036,0.001,0.003,0.001,0.0057520529,0.008213277,0.0021,0.008,0.055,0.005,0.002,0.187,0.0003,0.0019,0.0008,0.0049,0.0004,0.0067,0.0001,0.0004,0.0003,NA,NA,NA,NA,NA,NA,NA,NA,81,3.72,24.83,10.24,1997,0.59,0.72,23.54,110,500,487963,6718910,2.779,60.604,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC08,NA,OSC08.3.2019A,3,2019,Y,Y,Y,Y,Y,S165SOSC08,S251C-OSC08,TRUE,TRUE,347-349,1.85,S,2,3,69,71,3,11,0.06,0.53,1.1,1436,0.01,5.4,1.3,0.01,NA,5.3,7,0.00104,0.00216,0.00086,0.00317,0.00354,0.005,0.005,0.001,0.0071121876,0.0327126805,0.0024,0.011,0.132,0.004,0.003,0.320,0.0035,0.0040,0.0009,0.0078,0.0052,0.0097,0.0006,0.0040,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,81,3.72,24.83,10.24,1997,0.59,0.72,23.54,110,500,487963,6718910,2.779,60.604,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC08,NA,OSC08.2.2019B,2,2019,Y,Y,Y,Y,Y,S286S-OSC08,S382C-OSC08,TRUE,TRUE,344-346,3.09,R,4,5,10,10,3,11,0.02,0.28,1.2,1469,0.02,5.5,1.4,0.01,NA,3.9,7,0.00045,0.00114,0.00053,0.00012,0.00036,0.001,0.003,0.001,0.0057520529,0.008213277,0.0021,0.008,0.055,0.005,0.002,0.187,0.0003,0.0019,0.0008,0.0049,0.0004,0.0067,0.0001,0.0004,0.0003,NA,NA,NA,NA,NA,NA,NA,NA,81,3.72,24.83,10.24,1997,0.59,0.72,23.54,110,500,487963,6718910,2.779,60.604,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC08,NA,OSC08.3.2019B,3,2019,Y,Y,Y,Y,Y,S287S-OSC08,S383C-OSC08,TRUE,TRUE,347-349,1.85,R,4,5,11,11,3,11,0.06,0.53,1.1,1436,0.01,5.4,1.3,0.01,NA,5.3,7,0.00104,0.00216,0.00086,0.00317,0.00354,0.005,0.005,0.001,0.0071121876,0.0327126805,0.0024,0.011,0.132,0.004,0.003,0.320,0.0035,0.0040,0.0009,0.0078,0.0052,0.0097,0.0006,0.0040,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,81,3.72,24.83,10.24,1997,0.59,0.72,23.54,110,500,487963,6718910,2.779,60.604,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC08,NA,OSC08.1.2019A,1,2019,Y,Y,Y,Y,Y,S685S-OSC08,S745C-OSC08,TRUE,TRUE,253-255,3.09,S,8,8,13,73,3,15,0.02,0.38,1.2,1023,0.01,5.4,1.5,0.00,NA,3.7,7,0.00065,0.00146,0.00040,0.00018,0.00039,0.001,0.003,0.001,0.0077277083,0.0147103755,0.0028,0.011,0.085,0.005,0.002,0.248,0.0004,0.0019,0.0008,0.0057,0.0005,0.0081,0.0002,0.0009,0.0004,0.10,97.53,2.35,2.56,1.16,0.11,0.63,0.27,81,3.72,24.83,10.24,1997,0.59,0.72,23.54,110,500,487963,6718910,2.779,60.604,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC16,NA,OSC16.1.2019,1,2019,Y,N,N,Y,Y,S316S-OSC16,S412C-OSC16,TRUE,TRUE,434-436,1.73,S,4,5,40,40,3,18,NA,NA,1.6,382,0.02,6.3,2.4,0.00,NA,5.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,96.00,3.95,2.66,1.05,0.06,0.67,0.22,99,2.96,20.47,10.44,2970,0.45,0.72,23.81,111,250,487845.423,6719527.6054,2.776,60.609,
III,OSC,OSC16,NA,OSC16.2.2019,2,2019,Y,N,N,Y,Y,S317S-OSC16,S413C-OSC16,TRUE,TRUE,437-439,1.66,S,4,5,41,41,3,13,NA,NA,1.5,321,0.01,5.7,1.6,0.00,NA,5.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2.96,20.47,10.44,2970,0.45,0.72,23.81,111,250,487845.423,6719527.6054,2.776,60.609,
III,OSC,OSC16,NA,OSC16.3.2019,3,2019,Y,N,N,Y,Y,S318S-OSC16,S414C-OSC16,TRUE,TRUE,440-442,1.91,S,4,5,42,42,3,8,NA,NA,1.5,489,0.01,5.5,1.9,0.00,NA,5.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2.96,20.47,10.44,2970,0.45,0.72,23.81,111,250,487845.423,6719527.6054,2.776,60.609,
III,OSC,OSC20,NA,OSC20.1.2019,1,2019,Y,N,N,Y,Y,S319S-OSC20,S415C-OSC20,TRUE,TRUE,443-445,1.38,S,4,5,43,43,3,6,NA,NA,1.3,277,0.01,4.9,1.1,0.00,NA,4.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10,98.29,1.66,2.52,1.03,0.02,0.62,0.16,94,3.36,22.44,10.57,1960,0.51,0.73,23.23,110,550,486075,6718160.9998,2.744,60.597,
III,OSC,OSC20,NA,OSC20.2.2019,2,2019,Y,N,N,Y,Y,S321S-OSC20,S417C-OSC20,TRUE,TRUE,447-449,1.36,S,4,5,45,45,3,6,NA,NA,1.3,343,0.01,4.8,1.0,0.00,NA,3.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,3.36,22.44,10.57,1960,0.51,0.73,23.23,110,550,486075,6718160.9998,2.744,60.597,
III,OSC,OSC20,NA,OSC20.3.2019,3,2019,Y,N,N,Y,Y,S322S-OSC20,S418C-OSC20,TRUE,TRUE,450-452,1.41,S,4,5,46,46,3,6,NA,NA,1.2,224,0.01,4.8,1.0,0.00,NA,3.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,3.36,22.44,10.57,1960,0.51,0.73,23.23,110,550,486075,6718160.9998,2.744,60.597,
III,OSC,OSC30,NA,OSC30.1.2019,1,2019,Y,N,N,Y,Y,S323S-OSC30,S419C-OSC30,TRUE,TRUE,453-455,2.28,S,4,5,47,47,3,12,NA,NA,1.5,821,0.01,5.5,2.9,0.01,NA,5.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10,97.90,2.05,2.63,0.84,-0.01,0.66,0.18,91,3.06,20.84,10.36,2454,0.47,0.71,23.34,110,250,487957,6719273,2.780,60.609,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC30,NA,OSC30.2.2019,2,2019,Y,N,N,Y,Y,S324S-OSC30,S420C-OSC30,TRUE,TRUE,456-458,1.69,S,4,5,48,48,3,9,NA,NA,1.5,2000,0.01,5.8,1.9,0.01,NA,5.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3.06,20.84,10.36,2454,0.47,0.71,23.34,110,250,487957,6719273,2.780,60.609,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC30,NA,OSC30.3.2019,3,2019,Y,N,N,Y,Y,S325S-OSC30,S421C-OSC30,TRUE,TRUE,459-461,1.96,S,4,5,49,49,3,16,NA,NA,1.5,1654,0.07,5.8,2.3,0.00,NA,6.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3.06,20.84,10.36,2454,0.47,0.71,23.34,110,250,487957,6719273,2.780,60.609,I toktrapport står at 08 uten kjemi. men 30 med kjemi; her omvendt.
III,OSC,OSC32,NA,OSC32.1.2019,1,2019,Y,Y,Y,Y,Y,S313S-OSC32,S409C-OSC32,TRUE,TRUE,425-427,2.31,S,4,5,37,37,3,46,0.12,1.63,2.0,2306,0.01,6.0,3.0,0.01,NA,6.8,14,0.00157,0.00450,0.00358,0.00358,0.00426,0.008,0.007,0.008,0.1268054251,0.0288387462,0.0841,0.234,0.176,0.178,0.063,0.693,0.0127,0.0052,0.0057,0.0303,0.0064,0.0236,0.0009,0.0027,0.0075,0.10,97.23,2.66,2.93,0.83,-0.31,0.67,0.22,86,2.96,21.10,9.87,2986,0.46,0.69,23.39,110,249,487787,6719103,2.777,60.608,
III,OSC,OSC32,NA,OSC32.2.2019,2,2019,Y,Y,Y,Y,Y,S314S-OSC32,S410C-OSC32,TRUE,TRUE,428-430,2.96,S,4,5,38,38,3,20,0.05,0.73,1.8,2244,0.01,6.6,3.2,0.01,NA,7.0,13,0.00118,0.00341,0.00083,0.00044,0.00097,0.003,0.005,0.001,0.0130180246,0.0315895565,0.0056,0.021,0.163,0.010,0.006,0.467,0.0013,0.0033,0.0014,0.0080,0.0009,0.0139,0.0004,0.0026,0.0010,NA,NA,NA,NA,NA,NA,NA,NA,86,2.96,21.10,9.87,2986,0.46,0.69,23.39,110,249,487787,6719103,2.777,60.608,
III,OSC,OSC32,NA,OSC32.3.2019,3,2019,Y,Y,Y,Y,Y,S315S-OSC32,S411C-OSC32,TRUE,TRUE,431-433,2.51,S,4,5,39,39,3,20,0.05,0.84,1.6,2153,0.01,6.0,2.8,0.01,NA,8.3,14,0.00122,0.00366,0.00081,0.00063,0.00122,0.003,0.004,0.001,0.0135610637,0.0261411242,0.0048,0.020,0.183,0.017,0.006,0.552,0.0013,0.0030,0.0014,0.0082,0.0011,0.0151,0.0003,0.0015,0.0010,NA,NA,NA,NA,NA,NA,NA,NA,86,2.96,21.10,9.87,2986,0.46,0.69,23.39,110,249,487787,6719103,2.777,60.608,
III,OSF,OSF17,NA,OSF17.1.2019,1,2019,Y,N,N,Y,Y,S520S-OSF17,S616C-OSF17,TRUE,TRUE,750-752,0.82,S,6,7,52,52,3,4,NA,NA,1.6,136,0.01,4.0,1.0,0.00,NA,2.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,98.18,1.64,1.56,1.02,0.23,1.10,0.16,115,4.73,36.33,11.10,1159,0.69,0.81,24.89,110,500,490934.625,6706932.2956,2.833,60.496,
III,OSF,OSF17,NA,OSF17.2.2019,2,2019,Y,N,N,Y,Y,S521S-OSF17,S617C-OSF17,TRUE,TRUE,753-755,1.35,S,6,7,53,53,3,4,NA,NA,1.9,81,0.01,4.1,1.4,0.00,NA,2.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,4.73,36.33,11.10,1159,0.69,0.81,24.89,110,500,490934.625,6706932.2956,2.833,60.496,
III,OSF,OSF17,NA,OSF17.3.2019,3,2019,Y,N,N,Y,Y,S522S-OSF17,S618C-OSF17,TRUE,TRUE,756-758,0.55,S,6,7,54,54,3,5,NA,NA,1.9,48,0.01,4.2,0.9,0.00,NA,2.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,4.73,36.33,11.10,1159,0.69,0.81,24.89,110,500,490934.625,6706932.2956,2.833,60.496,
III,OSF,OSF42,NA,OSF42.1.2019,1,2019,Y,N,N,Y,Y,S510S-OSF42,S606C-OSF42,TRUE,TRUE,720-722,1.68,S,6,7,42,42,3,11,NA,NA,1.7,1085,0.02,6.1,2.6,0.00,NA,4.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,97.02,2.98,2.67,0.85,-0.13,0.80,0.23,118,3.71,24.27,11.00,3221,0.54,0.75,23.07,110,300,490281,6706628,2.823,60.496,
III,OSF,OSF42,NA,OSF42.2.2019,2,2019,Y,N,N,Y,Y,S511S-OSF42,S607C-OSF42,TRUE,TRUE,723-725,2.61,S,6,7,43,43,3,12,NA,NA,1.6,432,0.01,5.6,2.6,0.00,NA,3.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,3.71,24.27,11.00,3221,0.54,0.75,23.07,110,300,490281,6706628,2.823,60.496,
III,OSF,OSF42,NA,OSF42.3.2019,3,2019,Y,N,N,Y,Y,S512S-OSF42,S608C-OSF42,TRUE,TRUE,726-728,1.97,S,6,7,44,44,3,10,NA,NA,1.7,366,0.02,5.5,2.8,0.00,NA,3.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,3.71,24.27,11.00,3221,0.54,0.75,23.07,110,300,490281,6706628,2.823,60.496,
III,OSF,OSF43,NA,OSF43.1.2019,1,2019,Y,Y,Y,Y,Y,S517S-OSF43,S613C-OSF43,TRUE,TRUE,741-743,12.11,S,6,7,49,49,3,157,0.07,1.06,7.3,2555,0.10,11.2,18.0,0.02,NA,10.5,61,0.00165,0.00175,0.00100,0.00253,0.00237,0.008,0.010,0.003,0.0586053403,0.0899885015,0.0277,0.095,0.231,0.216,0.042,0.273,0.0041,0.0059,0.0019,0.0076,0.0047,0.0079,0.0008,0.0105,0.0061,0.20,70.45,29.39,3.32,1.25,0.40,1.77,0.55,50,4.23,31.07,9.72,271,0.75,0.69,21.26,110,232,490709,6706705,2.831,60.496,Ikke kjemi ifl toktrapport
III,OSF,OSF43,NA,OSF43.2.2019,2,2019,Y,Y,Y,Y,Y,S518S-OSF43,S614C-OSF43,TRUE,TRUE,744-746,13.98,S,6,7,50,50,3,172,0.07,1.26,3.3,3151,0.07,8.4,8.6,0.02,NA,9.1,31,0.00168,0.00231,0.00118,0.00260,0.00219,0.006,0.008,0.004,0.0568114109,0.0880484664,0.0307,0.100,0.214,0.358,0.052,0.344,0.0041,0.0057,0.0017,0.0076,0.0046,0.0103,0.0007,0.0082,0.0060,NA,NA,NA,NA,NA,NA,NA,NA,50,4.23,31.07,9.72,271,0.75,0.69,21.26,110,232,490709,6706705,2.831,60.496,Ikke kjemi ifl toktrapport
III,OSF,OSF43,NA,OSF43.3.2019,3,2019,Y,Y,Y,Y,Y,S519S-OSF43,S615C-OSF43,TRUE,TRUE,747-749,10.79,S,6,7,51,51,3,146,0.11,1.94,3.7,3617,0.08,8.7,9.0,0.02,NA,10.7,46,0.00349,0.00540,0.00143,0.00322,0.00321,0.009,0.010,0.003,0.073617921,0.1046848115,0.0294,0.109,0.464,0.311,0.060,0.763,0.0052,0.0071,0.0022,0.0117,0.0055,0.0250,0.0010,0.0085,0.0070,NA,NA,NA,NA,NA,NA,NA,NA,50,4.23,31.07,9.72,271,0.75,0.69,21.26,110,232,490709,6706705,2.831,60.496,Ikke kjemi ifl toktrapport
III,OSF,OSF44,NA,OSF44.1.2019,1,2019,Y,Y,Y,Y,Y,S513S-OSF44,S609C-OSF44,TRUE,TRUE,729-731,1.50,S,6,7,45,45,3,17,0.03,0.33,1.7,2365,0.01,6.8,3.1,0.00,NA,7.0,13,0.00055,0.00151,0.00055,0.00085,0.00092,0.003,0.003,0.001,0.0069313604,0.006716314,0.0027,0.014,0.061,0.004,0.003,0.221,0.0010,0.0024,0.0007,0.0054,0.0014,0.0084,0.0003,0.0007,0.0011,0.10,97.36,2.58,2.58,0.99,-0.10,0.77,0.23,101,3.37,20.35,11.14,3932,0.51,0.73,22.91,111,347,490258,6706359,2.823,60.493,Ikke kjemi ifl toktrapport
III,OSF,OSF44,NA,OSF44.2.2019,2,2019,Y,Y,Y,Y,Y,S515S-OSF44,S611C-OSF44,TRUE,TRUE,735-737,2.64,S,6,7,47,47,3,13,0.03,0.40,1.7,1195,0.01,5.8,3.4,0.00,NA,5.0,12,0.00090,0.00168,0.00036,0.00046,0.00042,0.002,0.003,0.000,0.0031022451,0.0127299506,0.0014,0.006,0.105,0.003,0.002,0.264,0.0008,0.0023,0.0005,0.0035,0.0009,0.0093,0.0003,0.0006,0.0006,NA,NA,NA,NA,NA,NA,NA,NA,101,3.37,20.35,11.14,3932,0.51,0.73,22.91,111,347,490258,6706359,2.823,60.493,Ikke kjemi ifl toktrapport
III,OSF,OSF44,NA,OSF44.3.2019,3,2019,Y,Y,Y,Y,Y,S516S-OSF44,S612C-OSF44,TRUE,TRUE,738-740,3.52,S,6,7,48,48,3,12,0.03,0.34,1.8,1600,0.03,6.0,2.9,0.00,NA,5.0,13,0.00072,0.00118,0.00039,0.00101,0.00071,0.002,0.003,0.000,0.0032856831,0.0118851607,0.0014,0.006,0.087,0.004,0.002,0.223,0.0015,0.0021,0.0005,0.0034,0.0018,0.0075,0.0003,0.0006,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,101,3.37,20.35,11.14,3932,0.51,0.73,22.91,111,347,490258,6706359,2.823,60.493,Ikke kjemi ifl toktrapport
III,OSS,OSS04,NA,OSS04.1.2019,1,2019,Y,Y,Y,Y,Y,S134SOSS04,S220C-OSS04,TRUE,TRUE,166-168,1.27,S,2,3,38,40,3,13,0.03,0.55,3.5,217,0.01,3.1,0.7,0.00,NA,3.0,7,0.00090,0.00253,0.00065,0.00020,0.00017,0.001,0.001,0.001,0.0087321351,0.0148123779,0.0040,0.013,0.119,0.003,0.004,0.375,0.0004,0.0004,0.0009,0.0063,0.0006,0.0118,0.0001,0.0005,0.0006,0.10,98.41,1.48,1.44,1.35,0.12,0.88,0.20,67,4.36,31.69,10.93,517,0.72,0.79,25.77,102,250,488975.145,6694908.6226,2.798,60.388,Ikke kjemi ifl toktrapport
