"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_spearman|dist_bray|correl_pearson|sim_mutInfo|dist_kullbackleibler","39.71540167674742","","copresence","Amastigomonas-mutabilis->Marimonadida","5","0.747179766934279|0.30474946584223284|0.7851850865149265|0.4167488843320968|0.6255661724501663","correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_spearman=0.006009100760407948|dist_bray=0.07532491362848437|correl_pearson=0.011209500177527976|sim_mutInfo=0.2178518876147289|dist_kullbackleibler=0.0","correl_spearman=0.747179766934279|dist_bray=0.30474946584223284|correl_pearson=0.7851850865149265|sim_mutInfo=0.4167488843320968|dist_kullbackleibler=0.6255661724501663","Amastigomonas-mutabilis->Marimonadida","0.0048767693000000036","0.03132875","0.15445843910898174","0.747179766934279","0.0","0.0","0.0","0.734441128995529|0.29911979603257577|0.7660112657593126|0.4507071979930128|0.6264120916405147","0.7531450171632573|0.29736100006404403|0.7867516183271432|0.46866256302197085|0.62161352811128","100.0|100.0|100.0|100.0|100.0","0.08437679146534022|0.04740125183533912|0.11713927476583207|0.15412166261154514|0.1611760334322939","true","","Amastigomonas-mutabilis->Marimonadida","0.0"
"dist_kullbackleibler|dist_bray","313.5175415848987","","copresence","Amastigomonas-mutabilis->Cercozoa-07.05.2004","2","1.3486236853491582|0.3944836831339318","dist_kullbackleibler=copresence|dist_bray=copresence","dist_kullbackleibler=5.4179243169638625E-6|dist_bray=0.2380401949616937","dist_kullbackleibler=1.3486236853491582|dist_bray=0.3944836831339318","Amastigomonas-mutabilis->Cercozoa-07.05.2004","3.7929777405999996","3.69642873","0.8589488451334518","1.3486236853491582","0.0017862496340645961","0.0017862496340645961","0.020697243571339837","1.2331815236899681|0.3856436549765832","1.226673713351418|0.39410140926658066","100.0|100.0","0.3384916787710873|0.0645750872374693","false","","Amastigomonas-mutabilis->Cercozoa-07.05.2004","0.020697243571339837"
"sim_mutInfo|dist_kullbackleibler|correl_spearman|dist_bray","178.78257249561358","","copresence","Amastigomonas-mutabilis->Thaumatomonadidae","4","0.32573171283559543|0.9194483697704678|0.7073455109414111|0.3657965496860345","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","sim_mutInfo=0.17896093999295704|dist_kullbackleibler=1.802087368218963E-10|correl_spearman=0.011911663221775948|dist_bray=0.16924690429674139","sim_mutInfo=0.32573171283559543|dist_kullbackleibler=0.9194483697704678|correl_spearman=0.7073455109414111|dist_bray=0.3657965496860345","Amastigomonas-mutabilis->Thaumatomonadidae","0.13869336850000002","0.13559142","0.057293704433849416","0.32573171283559543","6.376020822429496E-10","6.376020822429496E-10","2.504608742782516E-8","0.48567570094983364|0.8744589785659532|0.6908748371737887|0.35751949684443823","0.4950383943874761|0.8338186521121934|0.7118551813549687|0.3571780318655002","100.0|100.0|100.0|100.0","0.14245242678791317|0.21476910091116866|0.09704835846100167|0.05190372736072911","true","","Amastigomonas-mutabilis->Thaumatomonadidae","2.504608742782516E-8"
"correl_spearman|dist_kullbackleibler","35.19163014770025","","copresence","Amastigomonas-mutabilis->CCW10","2","0.7013915918018163|1.4185145932185208","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.007855916748924885|dist_kullbackleibler=2.560333013092997E-4","correl_spearman=0.7013915918018163|dist_kullbackleibler=1.4185145932185208","Amastigomonas-mutabilis->CCW10","-0.03159384099999999","-0.01380218","0.15518456282004814","0.7013915918018163","0.0025258020276954785","0.0025258020276954785","0.027569061672907107","0.6987408668652939|1.2838741805293692","0.7101041514537964|1.2509964059282568","100.0|100.0","0.09141445766115228|0.33674315960342915","false","","Amastigomonas-mutabilis->CCW10","0.027569061672907107"
"sim_mutInfo|correl_spearman|dist_bray|dist_kullbackleibler","28.856603069959363","","copresence","Amastigomonas-mutabilis->Labyrinthulomycetes","4","0.48347055422858753|0.7598865332389817|0.36900855378791186|1.0372337312654294","sim_mutInfo=unknown|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.22421131570232006|correl_spearman=0.007870495241445341|dist_bray=0.20090247361718938|dist_kullbackleibler=2.098096907321434E-7","sim_mutInfo=0.48347055422858753|correl_spearman=0.7598865332389817|dist_bray=0.36900855378791186|dist_kullbackleibler=1.0372337312654294","Amastigomonas-mutabilis->Labyrinthulomycetes","0.1371188484","0.12894873","0.052416260004032704","0.48347055422858753","4.306462266789879E-7","4.306462266789879E-7","1.1330871001959408E-5","0.416091471088448|0.7443053537329719|0.3569316809881271|0.9620046065798116","0.4078650750702144|0.7568622516295601|0.3613015933265506|0.9693588275904685","100.0|100.0|100.0|100.0","0.13543486906622587|0.09551468986368326|0.0460431896090459|0.20471318305450928","true","","Amastigomonas-mutabilis->Labyrinthulomycetes","1.1330871001959408E-5"
"dist_bray|dist_kullbackleibler","264.99578349483653","","copresence","Labyrinthuloides->Vampyrellidae-order-incertae-sedis","2","0.3561107114442287|0.8988493953255465","dist_bray=copresence|dist_kullbackleibler=copresence","dist_bray=0.24081989154284933|dist_kullbackleibler=1.2742536424914519E-5","dist_bray=0.3561107114442287|dist_kullbackleibler=0.8988493953255465","Labyrinthuloides->Vampyrellidae-order-incertae-sedis","0.501284573","0.506437465","0.04625903401710265","0.3561107114442287","0.0034971754101706942","0.0034971754101706942","0.035597161383087834","0.34700198361541806|0.8639705517730824","0.34563874947315926|0.8347108585191505","100.0|100.0","0.048072719524794603|0.1950964523927815","false","","Labyrinthuloides->Vampyrellidae-order-incertae-sedis","0.035597161383087834"
"dist_kullbackleibler|dist_bray|correl_pearson","137.91327123579865","","copresence","Apicomplexa->Chytridiomycetes","3","1.0431339893429405|0.2943886612223937|0.7866521270468518","dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","dist_kullbackleibler=1.7763568394002505E-15|dist_bray=0.05690185161007011|correl_pearson=0.006251543357071565","dist_kullbackleibler=1.0431339893429405|dist_bray=0.2943886612223937|correl_pearson=0.7866521270468518","Apicomplexa->Chytridiomycetes","6.3310592640999985","6.394996025","1.3990164966509389","1.0431339893429405","9.325873406851315E-15","9.325873406851315E-15","5.779969095935182E-13","1.0850329422336586|0.2926324573956178|0.8064842283207524","1.0191202351678643|0.2929377440295221|0.79945726544146","100.0|100.0|100.0","0.44408436317291333|0.09129963446397996|0.1139077154935504","true","","Apicomplexa->Chytridiomycetes","5.779969095935182E-13"
"correl_spearman|dist_kullbackleibler","104.3283767378192","","mutualExclusion","Apicomplexa->Echinoidea","2","-0.3912409492465702|16.986105232662094","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.15813797351106706|dist_kullbackleibler=6.029582388933363E-9","correl_spearman=-0.3912409492465702|dist_kullbackleibler=16.986105232662094","Apicomplexa->Echinoidea","0.0075299986999999916","-6.45795E-4","0.16465220445967046","-0.3912409492465702","4.202396666541652E-6","4.202396666541652E-6","9.339031317119258E-5","-0.37637638721302785|16.80864988171156","-0.3648121322671229|16.88020926856676","100.0|100.0","0.1467553074754304|1.2105929302884508","true","","Apicomplexa->Echinoidea","9.339031317119258E-5"
"dist_kullbackleibler|correl_spearman|dist_bray","311.78798709930476","","mutualExclusion","Apicomplexa->Macrostomida","3","19.84187216434088|-0.3359116738281684|0.9838966345522263","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=7.879316288761373E-6|correl_spearman=0.21977254637911914|dist_bray=0.27313397287260655","dist_kullbackleibler=19.84187216434088|correl_spearman=-0.3359116738281684|dist_bray=0.9838966345522263","Apicomplexa->Macrostomida","13.372233394299997","13.457626600000001","2.589382637204675","19.84187216434088","8.05681747642284E-4","8.05681747642284E-4","0.010402992565621898","19.656691499396274|-0.3295847803602403|0.9781577407709099","19.87235997856473|-0.32268816722017835|0.982665513440178","100.0|100.0|100.0","2.118404992122352|0.1531779485153415|0.01983328546734776","false","","Apicomplexa->Macrostomida","0.010402992565621898"
"correl_spearman|correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler","271.4572280937049","","copresence","Apicomplexa->E222","5","0.6943289851323066|0.7850751016893827|0.36145944600609214|0.40774370365100765|1.3337705446479968","correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_spearman=0.020134091441373902|correl_pearson=9.194343646782843E-4|dist_bray=0.08990168477657368|sim_mutInfo=0.22305391495477667|dist_kullbackleibler=1.2236873736526377E-9","correl_spearman=0.6943289851323066|correl_pearson=0.7850751016893827|dist_bray=0.36145944600609214|sim_mutInfo=0.40774370365100765|dist_kullbackleibler=1.3337705446479968","Apicomplexa->E222","-0.009947450700000002","-0.03125685","0.17127965930670677","0.6943289851323066","5.602851516073315E-12","5.602851516073315E-12","2.734589540316936E-10","0.6656115030586446|0.7990342712610893|0.3728276828624248|0.4357148043600032|1.3790315479879987","0.6788631004862813|0.7991864187026416|0.3738553016971048|0.4471646273553598|1.3449675494414897","100.0|100.0|100.0|100.0|100.0","0.10849271156238963|0.06663097189899973|0.06503999404960711|0.14990004423300268|0.32260879630300976","true","","Apicomplexa->E222","2.734589540316936E-10"
"dist_kullbackleibler|correl_spearman|correl_pearson|dist_bray","47.40928945652921","","copresence","Chytridiomycetes->Bolidomonas","4","1.4818022362694399|0.6021446547762334|0.7569301396476072|0.3696173650946839","dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence","dist_kullbackleibler=8.828504046003438E-4|correl_spearman=0.03909444676352908|correl_pearson=5.85336956568594E-4|dist_bray=0.08219150170505674","dist_kullbackleibler=1.4818022362694399|correl_spearman=0.6021446547762334|correl_pearson=0.7569301396476072|dist_bray=0.3696173650946839","Chytridiomycetes->Bolidomonas","3.7816216008999994","3.713335045","0.7561954936739067","1.4818022362694399","6.845281407041881E-6","6.845281407041881E-6","1.4629494133517094E-4","1.4395545583938272|0.5995585727516708|0.785314357001531|0.3576164610512149","1.3237868629006333|0.5961824061323199|0.7786950058064518|0.35435375346708037","100.0|100.0|100.0|100.0","0.5609563651924183|0.13860249548967724|0.0669721930667436|0.050692405634328114","true","","Chytridiomycetes->Bolidomonas","1.4629494133517094E-4"
"dist_bray|correl_spearman|dist_kullbackleibler|correl_pearson","213.70926919343438","","copresence","Chytridiomycetes->Strombidium-capitatum","4","0.290298870423671|0.6626140463547067|0.9233053164672953|0.8187294311830973","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","dist_bray=0.02224752370086458|correl_spearman=0.018765924955838786|dist_kullbackleibler=6.661338147750939E-16|correl_pearson=2.0647427705910992E-6","dist_bray=0.290298870423671|correl_spearman=0.6626140463547067|dist_kullbackleibler=0.9233053164672953|correl_pearson=0.8187294311830973","Chytridiomycetes->Strombidium-capitatum","0.7142440082000003","0.7239213250000001","0.07457920878649917","0.290298870423671","0.0","0.0","0.0","0.28022514148044264|0.6620689574453086|0.9364515785999521|0.8470085331808401","0.28098857394058085|0.6709158790792171|0.8542023965736895|0.8479913672549297","100.0|100.0|100.0|100.0","0.04665365948277984|0.1041611099398822|0.3304818718873479|0.039018049737484205","true","","Chytridiomycetes->Strombidium-capitatum","0.0"
"correl_pearson|sim_mutInfo|dist_bray|dist_kullbackleibler|correl_spearman","27.213950202734623","","copresence","Chytridiomycetes->DH147-EKD10","5","0.8496762668881733|0.46487653224871095|0.24384596287530869|0.5286033133430437|0.8193563741296409","correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=5.653064182380985E-4|sim_mutInfo=0.18350752052173042|dist_bray=0.017530470266960974|dist_kullbackleibler=0.0|correl_spearman=0.0012416727412382644","correl_pearson=0.8496762668881733|sim_mutInfo=0.46487653224871095|dist_bray=0.24384596287530869|dist_kullbackleibler=0.5286033133430437|correl_spearman=0.8193563741296409","Chytridiomycetes->DH147-EKD10","-0.03745403649999999","-0.08883933999999999","0.15371218007894935","0.8496762668881733","0.0","0.0","0.0","0.8550524485072545|0.48602295570406556|0.23889954231446733|0.5254973295349414|0.8108576125452803","0.8710744543526675|0.4956647271494077|0.23527373421424203|0.49419793391823896|0.823484463943734","100.0|100.0|100.0|100.0|100.0","0.07514485061101052|0.14984398666303164|0.057179755073243445|0.19449894027712417|0.0743852615043981","true","","Chytridiomycetes->DH147-EKD10","0.0"
"dist_kullbackleibler|correl_pearson","188.1388117807738","","copresence","Chytridiomycetes->Syndiniales-Group-II","2","1.480775925516936|0.8192787590743802","dist_kullbackleibler=copresence|correl_pearson=copresence","dist_kullbackleibler=3.0124589161184545E-4|correl_pearson=7.66566171278571E-5","dist_kullbackleibler=1.480775925516936|correl_pearson=0.8192787590743802","Chytridiomycetes->Syndiniales-Group-II","3.3745354197999995","3.4069745549999997","0.4806085645866649","1.480775925516936","6.638060981623006E-5","6.638060981623006E-5","0.0011499100669407805","1.4555490314694763|0.8187977678484415","1.4311057946604575|0.8374535914524794","100.0|100.0","0.31291863556476956|0.06301387443432693","true","","Chytridiomycetes->Syndiniales-Group-II","0.0011499100669407805"
"correl_pearson|dist_bray|correl_spearman|sim_mutInfo|dist_kullbackleibler","44.164413291460164","","copresence","Chytridiomycetes->E222","5","0.8640472417703141|0.3149420391932962|0.7776561987088298|0.37360842791255067|1.1329210774582545","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_pearson=4.3522589378619525E-5|dist_bray=0.04854009040144236|correl_spearman=0.0046782797850606905|sim_mutInfo=0.2156666362531237|dist_kullbackleibler=7.408685564058715E-5","correl_pearson=0.8640472417703141|dist_bray=0.3149420391932962|correl_spearman=0.7776561987088298|sim_mutInfo=0.37360842791255067|dist_kullbackleibler=1.1329210774582545","Chytridiomycetes->E222","-0.05773232979999999","-0.095656485","0.15450006323742582","0.8640472417703141","1.4705691109284658E-9","1.4705691109284658E-9","5.657127241902746E-8","0.8713603479380997|0.30749102938410894|0.7816118288405285|0.46434507245993645|1.0714680753061132","0.8741907026621427|0.3025975333095137|0.8031067078427994|0.4839711790751873|1.0223026261912413","100.0|100.0|100.0|100.0|100.0","0.05605730203205017|0.047615337721260385|0.1056180715088041|0.17320225489787536|0.5105276785836397","true","","Chytridiomycetes->E222","5.657127241902746E-8"
"correl_spearman|dist_kullbackleibler|sim_mutInfo","40.57779459822884","","mutualExclusion","Chytridiomycetes->Echinoidea","3","-0.5521633495742772|17.02496741045186|0.33169988280867724","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown","correl_spearman=0.11378094951082418|dist_kullbackleibler=6.4231117868907E-8|sim_mutInfo=0.28737627526185083","correl_spearman=-0.5521633495742772|dist_kullbackleibler=17.02496741045186|sim_mutInfo=0.33169988280867724","Chytridiomycetes->Echinoidea","-0.039834561500000025","-0.02862404","0.16133339588217882","-0.5521633495742772","8.409041397428041E-6","8.409041397428041E-6","1.7555481869873217E-4","-0.5299743172330394|16.417665949713143|0.34237235161808216","-0.5447581187166033|16.63319039607006|0.34229480495553344","100.0|100.0|100.0","0.16499385336196146|1.4780527212207395|0.1287769554016611","true","","Chytridiomycetes->Echinoidea","1.7555481869873217E-4"
