"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_bray|dist_kullbackleibler|correl_pearson|correl_spearman|sim_mutInfo","137.69277746408184","","copresence","Labyrinthulomycetes->Stramenopiles","5","0.22794267195758666|0.31987911238495076|0.6410825547372287|0.6706223853837621|0.40429682385621035","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_bray=0.17939199649651072|dist_kullbackleibler=0.004151893124647366|correl_pearson=0.0039625302898750325|correl_spearman=0.010555958561140222|sim_mutInfo=0.244455049343638","dist_bray=0.22794267195758666|dist_kullbackleibler=0.31987911238495076|correl_pearson=0.6410825547372287|correl_spearman=0.6706223853837621|sim_mutInfo=0.40429682385621035","Labyrinthulomycetes->Stramenopiles","0.3781523238999999","0.377812865","0.02529627369080383","0.22794267195758666","5.201412503808012E-5","5.201412503808012E-5","0.001498898471811646","0.22452035775888615|0.31142482749994566|0.6405168320925884|0.660715045511488|0.3640179206297359","0.22256628389590294|0.30365664337477105|0.6343570340977274|0.6632390827513452|0.3745956929024511","100.0|100.0|100.0|100.0|100.0","0.02802697684283343|0.06761623107219181|0.07381464930915188|0.09754449125894812|0.14949419498012734","false","","Labyrinthulomycetes->Stramenopiles","0.001498898471811646"
"correl_spearman|dist_bray|correl_pearson|dist_kullbackleibler","412.0","","mutualExclusion","IN2411->Salpida","4","-0.483778207776712|0.9808673106412542|-0.26973695940655823|15.32666655044408","correl_spearman=mutualExclusion|dist_bray=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.04127490162659986|dist_bray=0.0562325751197813|correl_pearson=0.07100125963648418|dist_kullbackleibler=3.0253788807499404E-8","correl_spearman=-0.483778207776712|dist_bray=0.9808673106412542|correl_pearson=-0.26973695940655823|dist_kullbackleibler=15.32666655044408","IN2411->Salpida","-0.012170382400000018","-0.02393582","0.13210738540976358","-0.483778207776712","1.2631415846620087E-7","1.2631415846620087E-7","7.077803346056122E-6","-0.509550211346679|0.9779101311538925|-0.2956645215777913|15.037458932350159","-0.5136351606885177|0.9795627324500851|-0.29640907727221394|15.102177387148792","48.0|48.0|48.0|48.0","0.08207997006616795|0.013176559384424164|0.04352037796917066|0.7958621797620822","true","","IN2411->Salpida","7.077803346056122E-6"
"dist_bray|correl_spearman|dist_kullbackleibler","212.0","","mutualExclusion","IN2411->Microascales","3","0.9322167282386943|-0.4638358361904347|14.966224803053851","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.22013261273002538|correl_spearman=0.09893950543474617|dist_kullbackleibler=2.1102480907031484E-5","dist_bray=0.9322167282386943|correl_spearman=-0.4638358361904347|dist_kullbackleibler=14.966224803053851","IN2411->Microascales","0.7815012031999998","0.787642805","0.07641247172078483","0.9322167282386943","0.0012134087997633936","0.0012134087997633936","0.021932690240884564","0.9276896143736083|-0.46987411403221646|14.591839958398518","0.9324822079761038|-0.47594196796166305|14.689582705236594","98.0|98.0|98.0","0.03588209351035328|0.11810479208750323|1.3755570583440795","false","","IN2411->Microascales","0.021932690240884564"
"correl_pearson|correl_spearman|dist_kullbackleibler|sim_mutInfo|dist_bray","60.1666666666667","","copresence","Aplanochytrium->Chlorarachniophyta","5","0.8856517654586131|0.740105896078256|0.9132969494777209|0.46774494615393536|0.26460898624065077","correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence","correl_pearson=0.003671392652826011|correl_spearman=0.006583762762831069|dist_kullbackleibler=0.0|sim_mutInfo=0.1937740340479177|dist_bray=0.029894389263025012","correl_pearson=0.8856517654586131|correl_spearman=0.740105896078256|dist_kullbackleibler=0.9132969494777209|sim_mutInfo=0.46774494615393536|dist_bray=0.26460898624065077","Aplanochytrium->Chlorarachniophyta","-0.003292466200000003","-0.04465752","0.13667898137979825","0.8856517654586131","0.0","0.0","0.0","0.8591346521366624|0.7303680721029449|0.9748480036417115|0.42847524278725646|0.27571851713693185","0.8876465062109227|0.7477204616551791|0.9057165301457568|0.4430092033499169|0.2667791685995493","100.0|100.0|100.0|100.0|100.0","0.10348766740233134|0.0868572769155016|0.3932028554665449|0.15100228011576927|0.07154174194005193","true","","Aplanochytrium->Chlorarachniophyta","0.0"
"sim_mutInfo|correl_pearson|dist_kullbackleibler|correl_spearman|dist_bray","99.99999999999993","","copresence","Aplanochytrium->TAGIRI-17","5","0.3452549320346139|0.7770279059035037|0.9840969405031446|0.8258606384693761|0.2961285527991291","sim_mutInfo=unknown|correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","sim_mutInfo=0.18684701295066158|correl_pearson=0.0034975920936644034|dist_kullbackleibler=0.0|correl_spearman=6.250842686825742E-4|dist_bray=0.030600382630151635","sim_mutInfo=0.3452549320346139|correl_pearson=0.7770279059035037|dist_kullbackleibler=0.9840969405031446|correl_spearman=0.8258606384693761|dist_bray=0.2961285527991291","Aplanochytrium->TAGIRI-17","0.09515581680000004","0.08519726","0.0448798060126591","0.3452549320346139","0.0","0.0","0.0","0.42860499759605086|0.7890962056350602|1.0224470488485775|0.8032358816709675|0.2996712753279524","0.45322134310276896|0.8019583403234598|0.9913005698207135|0.8193096057137876|0.298257811715218","100.0|100.0|100.0|100.0|100.0","0.1405057096085617|0.08599040325997506|0.26763470583996835|0.06092054174127927|0.048579592283786555","true","","Aplanochytrium->TAGIRI-17","0.0"
"dist_kullbackleibler|sim_mutInfo|dist_bray|correl_spearman|correl_pearson","55.83333333333337","","copresence","Aplanochytrium->Centrohelea","5","1.214324664177775|0.34532941851471444|0.27651472494383045|0.7245759383770485|0.8406518715831851","dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence","dist_kullbackleibler=0.0|sim_mutInfo=0.16873596870151158|dist_bray=0.030967277903034773|correl_spearman=0.009815804600410205|correl_pearson=0.0031789883078080505","dist_kullbackleibler=1.214324664177775|sim_mutInfo=0.34532941851471444|dist_bray=0.27651472494383045|correl_spearman=0.7245759383770485|correl_pearson=0.8406518715831851","Aplanochytrium->Centrohelea","8.512307632099997","8.602505995","1.560976478338735","1.214324664177775","0.0","0.0","0.0","1.3262078938571198|0.4200251220700336|0.2864089592305866|0.7019257750870742|0.8299845611711238","1.2590360852830849|0.40319767781059557|0.27834984686358066|0.7118419551711195|0.8500992983761891","100.0|100.0|100.0|100.0|100.0","0.47530083536494694|0.11376514310355304|0.06495821359305996|0.08573761567018079|0.09070804164399573","true","","Aplanochytrium->Centrohelea","0.0"
"correl_spearman|dist_bray|dist_kullbackleibler","216.0","","mutualExclusion","Discicristoidea-Holomycota-kingdom-incertae-sedis->Macrodasyida","3","-0.3769567464784222|0.9535821995522813|16.0517065562095","correl_spearman=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.1288288030664153|dist_bray=0.1808553139917417|dist_kullbackleibler=2.2470629813531318E-6","correl_spearman=-0.3769567464784222|dist_bray=0.9535821995522813|dist_kullbackleibler=16.0517065562095","Discicristoidea-Holomycota-kingdom-incertae-sedis->Macrodasyida","0.017304726500000006","0.030597720000000002","0.1336156712856562","-0.3769567464784222","2.3467146525124605E-4","2.3467146525124605E-4","0.005428661464504742","-0.4050958286296961|0.9511031291029476|15.924914756796557","-0.41804883782451313|0.9546274708191769|16.033261845658163","40.0|40.0|40.0","0.13925102389457686|0.02509648869598857|1.216870324020246","false","","Discicristoidea-Holomycota-kingdom-incertae-sedis->Macrodasyida","0.005428661464504742"
"dist_bray|dist_kullbackleibler","216.0","","mutualExclusion","Heterotardigrada->Eunicida","2","0.9877520897178932|18.270863022588493","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.13527762081656913|dist_kullbackleibler=1.001991682070269E-6","dist_bray=0.9877520897178932|dist_kullbackleibler=18.270863022588493","Heterotardigrada->Eunicida","0.8595892524","0.853346025","0.06827947209389647","0.9877520897178932","4.8569462141612174E-4","4.8569462141612174E-4","0.009876443450812507","0.9850487102469611|17.747765538835925","0.987278406386563|17.931880710542345","12.0|12.0","0.012966216311937359|1.001317310650496","false","","Heterotardigrada->Eunicida","0.009876443450812507"
"correl_pearson|correl_spearman|dist_kullbackleibler|sim_mutInfo","216.0","","mutualExclusion","Heterotardigrada->Paramicrosporidium-family-incertae-sedis","4","-0.2984776974048406|-0.4792300917037066|14.03461082883042|0.2349432539958456","correl_pearson=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown","correl_pearson=0.10476814700349202|correl_spearman=0.06921862362703246|dist_kullbackleibler=6.5409124647697325E-6|sim_mutInfo=0.3128343422563","correl_pearson=-0.2984776974048406|correl_spearman=-0.4792300917037066|dist_kullbackleibler=14.03461082883042|sim_mutInfo=0.2349432539958456","Heterotardigrada->Paramicrosporidium-family-incertae-sedis","-0.013763338800000002","-0.02983678","0.14174914848029863","-0.2984776974048406","8.800405632236608E-5","8.800405632236608E-5","0.002323583539443414","-0.3086366696366361|-0.48382610883907473|13.784969057793184|0.26854859694685074","-0.31027249525662026|-0.4867902449898216|13.84890122260169|0.27900458091107505","88.0|88.0|88.0|88.0","0.0552195960897468|0.11131268050403802|1.2230177967003248|0.11869207022767275","false","","Heterotardigrada->Paramicrosporidium-family-incertae-sedis","0.002323583539443414"
"dist_kullbackleibler|correl_pearson|dist_bray","840.0","","mutualExclusion","Heterotardigrada->Nematoda","3","17.31459929712505|-0.27292543786865625|0.9479900098378287","dist_kullbackleibler=mutualExclusion|correl_pearson=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=1.3467846307069209E-6|correl_pearson=0.09609483544842812|dist_bray=0.15267414802199886","dist_kullbackleibler=17.31459929712505|correl_pearson=-0.27292543786865625|dist_bray=0.9479900098378287","Heterotardigrada->Nematoda","10.928529867499996","11.090337835","2.041488341804737","17.31459929712505","1.101343988149095E-4","1.101343988149095E-4","0.002819328798089282","16.698962997810696|-0.2894000344649338|0.9463147702086784","16.823904565022623|-0.2861970798179953|0.9497784955216908","88.0|88.0|88.0","1.5119377447895728|0.04669831912209327|0.023097379959362473","false","","Heterotardigrada->Nematoda","0.002819328798089282"
"dist_bray|correl_spearman|dist_kullbackleibler","216.0","","mutualExclusion","Heterotardigrada->Craspedida","3","0.9935312761797627|-0.461944271020122|16.865287177223074","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.023476456749937702|correl_spearman=0.037592940851019496|dist_kullbackleibler=2.7286305521734278E-5","dist_bray=0.9935312761797627|correl_spearman=-0.461944271020122|dist_kullbackleibler=16.865287177223074","Heterotardigrada->Craspedida","0.8540865899000002","0.854660495","0.06040734138672885","0.9935312761797627","1.2852998861367926E-4","1.2852998861367926E-4","0.0032247598635760425","0.9923983799756425|-0.4750617187493324|16.069190677908423","0.9929762802556925|-0.47735714631060827|16.33091919250618","46.0|46.0|46.0","0.004846665235059478|0.06873824698343348|1.2485427749033509","false","","Heterotardigrada->Craspedida","0.0032247598635760425"
"dist_bray|dist_kullbackleibler|correl_spearman|correl_pearson","216.0","","copresence","Bolidomonas->E222","4","0.1951535453460167|0.3710511351567414|0.7160420046102626|0.7793871923383934","dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence","dist_bray=0.09371992617705849|dist_kullbackleibler=4.517802201585708E-4|correl_spearman=0.008532777115110912|correl_pearson=0.005035979158840687","dist_bray=0.1951535453460167|dist_kullbackleibler=0.3710511351567414|correl_spearman=0.7160420046102626|correl_pearson=0.7793871923383934","Bolidomonas->E222","0.4180176225","0.42044495000000004","0.030920827868158012","0.1951535453460167","1.658059351572483E-5","1.658059351572483E-5","5.429606045441579E-4","0.1963892429890576|0.3558646336165896|0.6964822359549815|0.7634841837089028","0.19153301042691628|0.34903009278587105|0.7109880910544504|0.7779771506103159","100.0|100.0|100.0|100.0","0.02826795056333408|0.09785197216490606|0.08542438108603394|0.08534475980546667","false","","Bolidomonas->E222","5.429606045441579E-4"
"correl_spearman|correl_pearson|dist_bray|dist_kullbackleibler","118.93498964803311","","copresence","Bolidomonas->Suessiaceae","4","0.6485955775633915|0.6392324099628037|0.26584357183423835|0.5445755477091362","correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.01775691537868873|correl_pearson=0.02031404727068914|dist_bray=0.13028795827622464|dist_kullbackleibler=3.4123424801268953E-4","correl_spearman=0.6485955775633915|correl_pearson=0.6392324099628037|dist_bray=0.26584357183423835|dist_kullbackleibler=0.5445755477091362","Bolidomonas->Suessiaceae","-0.010282592000000002","-0.015623664999999998","0.12580076152230835","0.6485955775633915","9.353041859694322E-5","9.353041859694322E-5","0.002431308767960746","0.6187589054755571|0.6146772478281443|0.2652298289418601|0.5404300797564298","0.6278395286546063|0.6200805087389683|0.2600773793507049|0.5255861719994754","100.0|100.0|100.0|100.0","0.0895173115541897|0.09728690995795132|0.02962232953643141|0.10953147507335344","false","","Bolidomonas->Suessiaceae","0.002431308767960746"
"correl_pearson|sim_mutInfo|dist_kullbackleibler|dist_bray|correl_spearman","122.0","","copresence","Syndiniales-Group-I->Scuticociliatia","5","0.7531451226455123|0.2560777567681387|0.6688468546782289|0.26010791654514853|0.7420691002113065","correl_pearson=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence","correl_pearson=0.00179603425402175|sim_mutInfo=0.23210692957643686|dist_kullbackleibler=7.552142457956101E-5|dist_bray=0.10582302941438726|correl_spearman=0.0032421093545788038","correl_pearson=0.7531451226455123|sim_mutInfo=0.2560777567681387|dist_kullbackleibler=0.6688468546782289|dist_bray=0.26010791654514853|correl_spearman=0.7420691002113065","Syndiniales-Group-I->Scuticociliatia","0.0118289574","0.018381130000000002","0.14036652817171727","0.7531451226455123","2.4238531437514865E-7","2.4238531437514865E-7","1.2732803545769528E-5","0.7627854891443958|0.36983321908685013|0.6527429898594598|0.25153804336671|0.7437333994374197","0.7702683670294473|0.37433848552753|0.640638990458382|0.24955841466396705|0.7497917434687571","100.0|100.0|100.0|100.0|100.0","0.06650720605076435|0.140009627496754|0.1383101641327034|0.02656118672536863|0.07431845913096626","true","","Syndiniales-Group-I->Scuticociliatia","1.2732803545769528E-5"
"dist_kullbackleibler|correl_pearson|dist_bray|correl_spearman","94.0","","copresence","Syndiniales-Group-I->Fungi","4","0.28425076135384675|0.6453394527771816|0.208026977716953|0.6888926833432942","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence","dist_kullbackleibler=0.004709830755619926|correl_pearson=0.008108196931125577|dist_bray=0.1552927241721921|correl_spearman=0.004795887974674118","dist_kullbackleibler=0.28425076135384675|correl_pearson=0.6453394527771816|dist_bray=0.208026977716953|correl_spearman=0.6888926833432942","Syndiniales-Group-I->Fungi","0.9584214279999996","0.976370475","0.14912848056450206","0.28425076135384675","1.4631177030755005E-4","1.4631177030755005E-4","0.003616913027749877","0.26964417612767355|0.6687721568302183|0.2031246299856674|0.6987508749692236","0.25805823893662216|0.6773885661827903|0.20308808526539035|0.7012048697357054","100.0|100.0|100.0|100.0","0.070372429605867|0.08275264881881726|0.02757737849342341|0.08238551953593011","false","","Syndiniales-Group-I->Fungi","0.003616913027749877"
"correl_spearman|dist_kullbackleibler|dist_bray|correl_pearson","167.74255639097746","","copresence","DH147-EKD10->Labyrinthuloides","4","0.6406099966904728|1.0760364599484709|0.2974916480243919|0.6223073826829095","correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","correl_spearman=0.01255975014062538|dist_kullbackleibler=1.1421689663837498E-5|dist_bray=0.10897055176450299|correl_pearson=0.020245280048139747","correl_spearman=0.6406099966904728|dist_kullbackleibler=1.0760364599484709|dist_bray=0.2974916480243919|correl_pearson=0.6223073826829095","DH147-EKD10->Labyrinthuloides","-0.007430306599999995","-0.008103845","0.14192218823255262","0.6406099966904728","4.005501036186132E-6","4.005501036186132E-6","1.518777573344862E-4","0.6289431689413593|1.062504025153987|0.29515343686652057|0.6384093348574545","0.6403310824127753|1.000709784244933|0.2951096766644294|0.6439318979576012","100.0|100.0|100.0|100.0","0.08074185538860135|0.25414254441896855|0.03632138584673631|0.09509386254761124","true","","DH147-EKD10->Labyrinthuloides","1.518777573344862E-4"
"dist_kullbackleibler|dist_bray|correl_pearson|correl_spearman","224.0","","mutualExclusion","Dinophyceae-incertae-sedis->Microascales","4","14.64406998176537|0.9638097213099288|-0.25655368818414975|-0.38544547391712536","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|correl_pearson=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=2.023124436778545E-5|dist_bray=0.11986412643446243|correl_pearson=0.10728130506684996|correl_spearman=0.0952930789455898","dist_kullbackleibler=14.64406998176537|dist_bray=0.9638097213099288|correl_pearson=-0.25655368818414975|correl_spearman=-0.38544547391712536","Dinophyceae-incertae-sedis->Microascales","10.429043841699993","10.502036799999999","1.5541597043432245","14.64406998176537","1.3147301919380627E-4","1.3147301919380627E-4","0.003266100668937759","14.52279840107056|0.959408667237101|-0.2805775808411272|-0.41212007201796264","14.436241118466452|0.9594177990094639|-0.2797008356238657|-0.4269079418014547","12.0|12.0|12.0|12.0","0.9946144650652395|0.02148546677193294|0.055874192630316094|0.11121282220262707","false","","Dinophyceae-incertae-sedis->Microascales","0.003266100668937759"
"dist_kullbackleibler|correl_spearman|dist_bray|correl_pearson","216.0","","mutualExclusion","Strombidinopsis->Macrodasyida","4","19.805159986699433|-0.44551940699858483|0.9662259778492631|-0.2530423028837758","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion|dist_bray=mutualExclusion|correl_pearson=mutualExclusion","dist_kullbackleibler=2.9142743773746815E-10|correl_spearman=0.08699765840681284|dist_bray=0.12103803669724755|correl_pearson=0.09791073539531325","dist_kullbackleibler=19.805159986699433|correl_spearman=-0.44551940699858483|dist_bray=0.9662259778492631|correl_pearson=-0.2530423028837758","Strombidinopsis->Macrodasyida","12.648010655","12.743360805","2.288482517621099","19.805159986699433","1.153170481327237E-8","1.153170481327237E-8","8.428172083091675E-7","19.62491159143729|-0.44187867628431404|0.9616874042276388|-0.264090731537545","19.797518405995824|-0.4529147667830861|0.9642944193026619|-0.26281529023082983","92.0|92.0|92.0|92.0","1.2683603725083334|0.11223968366469075|0.022198652035634404|0.04234191967148543","true","","Strombidinopsis->Macrodasyida","8.428172083091675E-7"
"correl_pearson|dist_kullbackleibler","216.0","","copresence","Amastigomonas->TAGIRI-17","2","0.5351448531919255|1.2671727950461285","correl_pearson=copresence|dist_kullbackleibler=copresence","correl_pearson=0.048600409140838075|dist_kullbackleibler=3.4488487208328422E-6","correl_pearson=0.5351448531919255|dist_kullbackleibler=1.2671727950461285","Amastigomonas->TAGIRI-17","-0.031049194500000005","-0.032834725","0.13941428176560264","0.5351448531919255","5.704005537292556E-4","5.704005537292556E-4","0.011414801557367602","0.5304650225267417|1.2346645237732639","0.5463345578348848|1.2384639690454378","100.0|100.0","0.11461715106819105|0.24879684999404036","false","","Amastigomonas->TAGIRI-17","0.011414801557367602"
"dist_bray|dist_kullbackleibler","1040.0","","mutualExclusion","Chaetonotida->Nematoda","2","0.9565006948366023|18.032715737314437","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.1789072137820238|dist_kullbackleibler=5.846670647402519E-6","dist_bray=0.9565006948366023|dist_kullbackleibler=18.032715737314437","Chaetonotida->Nematoda","0.8133771647","0.83156569","0.07326983120961619","0.9565006948366023","0.0022193166488395644","0.0022193166488395644","0.037431484481932856","0.9536276343126695|17.710262994818002","0.9569101504771689|17.98678036273016","100.0|100.0","0.023263209209319933|1.9229350429528191","false","","Chaetonotida->Nematoda","0.037431484481932856"
"dist_bray|dist_kullbackleibler","1236.0","","mutualExclusion","Chaetonotida->Lankesteria","2","0.9845009442203198|17.845711099064825","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.09289787022099438|dist_kullbackleibler=1.2332139738391312E-5","dist_bray=0.9845009442203198|dist_kullbackleibler=17.845711099064825","Chaetonotida->Lankesteria","0.8473023755","0.854971065","0.08135396724667714","0.9845009442203198","0.002370955207846026","0.002370955207846026","0.03933133918805102","0.9819298614351897|17.29866201603287","0.9841739986059415|17.46094881405003","80.0|80.0","0.010353078999556033|1.325997362418462","false","","Chaetonotida->Lankesteria","0.03933133918805102"
"sim_mutInfo|correl_spearman|dist_kullbackleibler","9.5","","copresence","RAD-B->Rhinosporideacae","3","0.31317687519047865|0.7600989813029468|1.214178331926839","sim_mutInfo=unknown|correl_spearman=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.2141421450400573|correl_spearman=0.002279850609908818|dist_kullbackleibler=0.0","sim_mutInfo=0.31317687519047865|correl_spearman=0.7600989813029468|dist_kullbackleibler=1.214178331926839","RAD-B->Rhinosporideacae","0.10280085439999999","0.094558765","0.04443671973718138","0.31317687519047865","0.0","0.0","0.0","0.3669850610044534|0.7391567025908036|1.0950163660980705","0.3588125218301086|0.7450366536076142|1.1328008787206192","100.0|100.0|100.0","0.11122941971664638|0.07161494464671349|0.26063083113455904","true","","RAD-B->Rhinosporideacae","0.0"
"correl_spearman|dist_kullbackleibler|correl_pearson","168.49999999999986","","copresence","RAD-B->TAGIRI-17","3","0.8625074499447016|1.0707621298508805|0.5303848000102215","correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","correl_spearman=3.40658645440195E-5|dist_kullbackleibler=1.8851586958135158E-13|correl_pearson=0.04206530742672748","correl_spearman=0.8625074499447016|dist_kullbackleibler=1.0707621298508805|correl_pearson=0.5303848000102215","RAD-B->TAGIRI-17","-0.004773054099999998","-0.00839439","0.12968295316830591","0.8625074499447016","5.340172748447003E-14","5.340172748447003E-14","7.920732697181834E-12","0.8486562206963917|0.9004174309369668|0.6524147490035387","0.852392248221956|0.9390557682746756|0.5956190620463194","100.0|100.0|100.0","0.045917271285016964|0.37926551146086135|0.1446851524449824","true","","RAD-B->TAGIRI-17","7.920732697181834E-12"
"correl_spearman|dist_kullbackleibler|dist_bray","216.0","","mutualExclusion","Novel-Apicomplexa-Class-2->Diophrys-family-incertae-sedis","3","-0.5189315423173588|16.189160668844618|0.945575990058789","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=0.05386155652817792|dist_kullbackleibler=3.4230121388478807E-6|dist_bray=0.3024271966236791","correl_spearman=-0.5189315423173588|dist_kullbackleibler=16.189160668844618|dist_bray=0.945575990058789","Novel-Apicomplexa-Class-2->Diophrys-family-incertae-sedis","","","","-0.5189315423173588","2.4633458090883575E-4","2.4633458090883575E-4","0.0055957896014561205","-100.0|-100.0|-100.0","-100.0|-100.0|-100.0","0.0|0.0|0.0","-100.0|-100.0|-100.0","false","","Novel-Apicomplexa-Class-2->Diophrys-family-incertae-sedis","0.0055957896014561205"
"correl_spearman|correl_pearson|dist_kullbackleibler","428.0","","mutualExclusion","Novel-Apicomplexa-Class-2->Macrodasyida","3","-0.6152316411296205|-0.26222317948870116|17.140562070581055","correl_spearman=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.028071739291612774|correl_pearson=0.09820448272041471|dist_kullbackleibler=5.0570556631157615E-9","correl_spearman=-0.6152316411296205|correl_pearson=-0.26222317948870116|dist_kullbackleibler=17.140562070581055","Novel-Apicomplexa-Class-2->Macrodasyida","-0.013245730100000004","-0.013113285","0.13993289995471642","-0.6152316411296205","3.0033796061257334E-7","3.0033796061257334E-7","1.5146043353692073E-5","-0.6001004556607001|-0.26527936107449396|16.671306561099","-0.6121638876492186|-0.26246218808677657|16.8584536522994","100.0|100.0|100.0","0.09441276833743174|0.03876257869840847|1.6568550775078594","true","","Novel-Apicomplexa-Class-2->Macrodasyida","1.5146043353692073E-5"
"correl_spearman|correl_pearson|dist_kullbackleibler|dist_bray","216.0","","mutualExclusion","Sinophysis->Ostracoda","4","-0.3807315306603181|-0.2531873163489995|20.144130814446207|0.9772718125825742","correl_spearman=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=0.12624286648301453|correl_pearson=0.11168591086265944|dist_kullbackleibler=1.467847299263525E-8|dist_bray=0.11015996164518804","correl_spearman=-0.3807315306603181|correl_pearson=-0.2531873163489995|dist_kullbackleibler=20.144130814446207|dist_bray=0.9772718125825742","Sinophysis->Ostracoda","0.0151815078","0.009053195","0.1295854431482054","-0.3807315306603181","4.535388079540681E-7","4.535388079540681E-7","2.1577322721814767E-5","-0.3798860395463452|-0.26984064588341966|19.66911558923057|0.9773354431634304","-0.38978446985832266|-0.2689979343601275|19.836949398892795|0.9799888787849452","78.0|78.0|78.0|78.0","0.11918954995971735|0.044428523023656685|1.2931247136328894|0.01774270945623442","true","","Sinophysis->Ostracoda","2.1577322721814767E-5"
"correl_spearman|dist_bray|correl_pearson","2414.8666666666672","","copresence","Peritrichia->TAGIRI-17","3","0.7524575488377673|0.33922753281241824|0.7315275616506555","correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence","correl_spearman=3.8059381818034144E-4|dist_bray=0.029260457213297508|correl_pearson=0.0020566010423874737","correl_spearman=0.7524575488377673|dist_bray=0.33922753281241824|correl_pearson=0.7315275616506555","Peritrichia->TAGIRI-17","0.016390810500000005","0.034976165000000004","0.1507999809033346","0.7524575488377673","1.2359738561273925E-4","1.2359738561273925E-4","0.00311650807822522","0.7580264557525084|0.3294088776094371|0.7367532300583696","0.765369667651313|0.3289791712637402|0.7405716980233855","46.0|46.0|46.0","0.04853050094854358|0.040317150989231276|0.06537210815650198","false","","Peritrichia->TAGIRI-17","0.00311650807822522"
"correl_spearman|correl_pearson|dist_bray|sim_mutInfo","1096.5000000000002","","copresence","Cercozoa-07.02.2003->Centrohelea","4","0.6844281868902242|0.8100510408030874|0.35284371106631984|0.2976406230777442","correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_spearman=0.00938882894736437|correl_pearson=3.628449685880719E-4|dist_bray=0.025517827255843062|sim_mutInfo=0.18185578788104312","correl_spearman=0.6844281868902242|correl_pearson=0.8100510408030874|dist_bray=0.35284371106631984|sim_mutInfo=0.2976406230777442","Cercozoa-07.02.2003->Centrohelea","0.0023599568999999997","-0.009739665","0.1441061240079673","0.6844281868902242","9.248628122626723E-5","9.248628122626723E-5","0.0024292099803336752","0.7002778762769444|0.8100835339608962|0.3409926424211649|0.3561409845545164","0.7058712958566516|0.8180102556976664|0.34274373877267894|0.357761168133262","78.0|78.0|78.0|78.0","0.0882072115640287|0.05665304188839424|0.05433014133533132|0.09657328702672893","false","","Cercozoa-07.02.2003->Centrohelea","0.0024292099803336752"
