"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_kullbackleibler|correl_pearson|dist_bray|correl_spearman","25.76574074074074","","mutualExclusion","Cirratulus-cirratus->Adenophorea","4","27.405887665126603|-0.14273211806313357|0.9992706540090208|-0.3065763780207647","dist_kullbackleibler=mutualExclusion|correl_pearson=mutualExclusion|dist_bray=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=1.1806111643863915E-12|correl_pearson=0.26531570321019815|dist_bray=3.6492644970109733E-4|correl_spearman=0.17345825438523965","dist_kullbackleibler=27.405887665126603|correl_pearson=-0.14273211806313357|dist_bray=0.9992706540090208|correl_spearman=-0.3065763780207647","Cirratulus-cirratus->Adenophorea","19.6979966224","20.234279100000002","4.3067656009216","27.405887665126603","2.7755575615628914E-15","2.7755575615628914E-15","1.0583321658655025E-13","26.793956869934416|-0.1625061215772487|0.9989784775603098|-0.32579543368668895","26.95234000215478|-0.15988643248942608|0.9991885348414912|-0.34684740939986103","26.0|26.0|26.0|26.0","1.0242954000367333|0.03355936215845041|8.111624905503424E-4|0.12310632077457934","true","","Cirratulus-cirratus->Adenophorea","1.0583321658655025E-13"
"dist_bray|correl_spearman|sim_mutInfo|dist_kullbackleibler","38.54365634365635","","mutualExclusion","Cirratulus-cirratus->Echinocardium-cordatum","4","0.9997109662362287|-0.411055437119345|0.12339424419421774|28.35355332170296","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|sim_mutInfo=unknown|dist_kullbackleibler=mutualExclusion","dist_bray=0.18296806503307017|correl_spearman=0.09295642193885456|sim_mutInfo=0.32931276381035024|dist_kullbackleibler=0.0018531088211539704","dist_bray=0.9997109662362287|correl_spearman=-0.411055437119345|sim_mutInfo=0.12339424419421774|dist_kullbackleibler=28.35355332170296","Cirratulus-cirratus->Echinocardium-cordatum","0.9734363390000002","0.99323712","0.06954380523399761","0.9997109662362287","0.005253517010228581","0.005253517010228581","0.02134511283978963","0.999405683336762|-0.4245845938708462|0.1617992876666162|27.963030109195653","0.9996521177949643|-0.435064168494907|0.15725917144167456|28.235522225500944","68.0|68.0|68.0|68.0","8.250451382012286E-4|0.09312913072647948|0.05485726522395275|2.539180086003547","false","","Cirratulus-cirratus->Echinocardium-cordatum","0.02134511283978963"
"correl_spearman|dist_kullbackleibler|sim_mutInfo|dist_bray","36.97423747276689","","mutualExclusion","Cirratulus-cirratus->Clitellata","4","-0.37872526717964006|27.2822092783475|0.13768453887231336|0.9993891755786237","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown|dist_bray=mutualExclusion","correl_spearman=0.12879656000519502|dist_kullbackleibler=1.5827870910256614E-5|sim_mutInfo=0.32708216900972154|dist_bray=0.013974223071300362","correl_spearman=-0.37872526717964006|dist_kullbackleibler=27.2822092783475|sim_mutInfo=0.13768453887231336|dist_bray=0.9993891755786237","Cirratulus-cirratus->Clitellata","-0.0183879491","-0.033433790000000005","0.14166759653559222","-0.37872526717964006","7.4088081791767735E-6","7.4088081791767735E-6","6.18811883156003E-5","-0.4037086926098071|26.60823839279163|0.1865448746159881|0.9992640810231253","-0.41122473047093455|26.784116227027262|0.17787828076772605|0.9994198128103122","68.0|68.0|68.0|68.0","0.11584479407678457|2.1196278956437453|0.062607566271934|6.094640425490606E-4","false","","Cirratulus-cirratus->Clitellata","6.18811883156003E-5"
"correl_pearson|dist_bray|dist_kullbackleibler|correl_spearman","29.726030451030446","","mutualExclusion","Cirratulus-cirratus->Aricidea","4","-0.09939649072233502|0.9987120822485329|27.39390805753226|-0.17020066084021834","correl_pearson=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","correl_pearson=0.31719208369744545|dist_bray=0.009091792776178664|dist_kullbackleibler=0.0012479224041531678|correl_spearman=0.278518769223679","correl_pearson=-0.09939649072233502|dist_bray=0.9987120822485329|dist_kullbackleibler=27.39390805753226|correl_spearman=-0.17020066084021834","Cirratulus-cirratus->Aricidea","-0.0354910708","-0.082983425","0.11297260450302526","-0.09939649072233502","6.665272146524348E-4","6.665272146524348E-4","0.0033437507867988244","-0.1134307551610772|0.9985853925029123|26.795055589909545|-0.20211690727129283","-0.11208240982168706|0.9987530030197908|26.80457454633292|-0.21155895341068803","30.0|30.0|30.0|30.0","0.026859451358038994|9.928503061658958E-4|1.5647255339539778|0.13520470118276548","false","","Cirratulus-cirratus->Aricidea","0.0033437507867988244"
"correl_pearson|dist_bray|dist_kullbackleibler|correl_spearman","31.9893783667313","","mutualExclusion","Cirratulus-cirratus->Ascidiacea","4","-0.1455113977412217|0.9927116093700007|22.83761642327213|-0.3614174525991226","correl_pearson=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","correl_pearson=0.24255093577823383|dist_bray=0.16180074979746129|dist_kullbackleibler=1.6456606560999454E-4|correl_spearman=0.15537710166963925","correl_pearson=-0.1455113977412217|dist_bray=0.9927116093700007|dist_kullbackleibler=22.83761642327213|correl_spearman=-0.3614174525991226","Cirratulus-cirratus->Ascidiacea","-0.036997248499999996","-0.064698245","0.10816549041538023","-0.1455113977412217","6.672250714820915E-4","6.672250714820915E-4","0.0033437507867988244","-0.1588582034951627|0.9902696308610274|21.80238428285233|-0.3572206546118513","-0.15595830106112818|0.9911156517868283|22.242180058814224|-0.3654748179585393","74.0|74.0|74.0|74.0","0.030469718200511885|0.007281958773303992|2.385371226956271|0.10922719506179093","false","","Cirratulus-cirratus->Ascidiacea","0.0033437507867988244"
"correl_spearman|dist_bray|dist_kullbackleibler|correl_pearson","38.222661750014694","","mutualExclusion","Cirratulus-cirratus->Halichondrida","4","-0.2718978094215734|0.9945459096776025|23.211180153844925|-0.13343243670380028","correl_spearman=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_pearson=mutualExclusion","correl_spearman=0.252279110893454|dist_bray=0.07813197227062807|dist_kullbackleibler=3.257242229992574E-4|correl_pearson=0.26037407926602707","correl_spearman=-0.2718978094215734|dist_bray=0.9945459096776025|dist_kullbackleibler=23.211180153844925|correl_pearson=-0.13343243670380028","Cirratulus-cirratus->Halichondrida","-0.030598862900000003","-0.018646515000000002","0.14369542387456843","-0.2718978094215734","0.0010607328702672003","0.0010607328702672003","0.005028447174185593","-0.25443244011340843|0.9928765197871263|22.119807397319104|-0.15413994102200654","-0.2538771551679503|0.9941656160464003|22.57852137416821|-0.1477247060554743","74.0|74.0|74.0|74.0","0.11250265215642685|0.004124254459068073|2.257088995457866|0.03970001328817273","false","","Cirratulus-cirratus->Halichondrida","0.005028447174185593"
"correl_pearson|dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman","30.531699642225952","","mutualExclusion","Cirratulus-cirratus->Neochromadora","5","-0.12186527876559465|0.9895472861550649|24.5340714419229|0.23758724202970694|-0.11114222682228805","correl_pearson=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown|correl_spearman=mutualExclusion","correl_pearson=0.334266174138536|dist_bray=0.22531557407792469|dist_kullbackleibler=0.0017629324823846826|sim_mutInfo=0.3228276513995092|correl_spearman=0.3944336790102827","correl_pearson=-0.12186527876559465|dist_bray=0.9895472861550649|dist_kullbackleibler=24.5340714419229|sim_mutInfo=0.23758724202970694|correl_spearman=-0.11114222682228805","Cirratulus-cirratus->Neochromadora","-0.054228726600000006","-0.07457798","0.08080902325584105","-0.12186527876559465","0.007914273168969421","0.007914273168969421","0.03112474246271831","-0.13252270249279835|0.9868548138007825|23.774226153482537|0.19505232295655792|-0.11957261094368862","-0.13473883364108052|0.9897747032496683|24.58083807531532|0.18631226372380294|-0.1176908978165401","72.0|72.0|72.0|72.0|72.0","0.033437833950264215|0.012780105781294623|2.9744152379697644|0.07421368415807553|0.1499076048150171","false","","Cirratulus-cirratus->Neochromadora","0.03112474246271831"
"correl_spearman|correl_pearson|dist_kullbackleibler|dist_bray","79.48534853414111","","mutualExclusion","Cirratulus-cirratus->Anthozoa","4","-0.26154880648001466|-0.20443958265919962|21.206696081717052|0.9720357318527753","correl_spearman=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=0.2873807348575175|correl_pearson=0.20555004455080828|dist_kullbackleibler=1.8449073239212854E-4|dist_bray=0.2631420168577835","correl_spearman=-0.26154880648001466|correl_pearson=-0.20443958265919962|dist_kullbackleibler=21.206696081717052|dist_bray=0.9720357318527753","Cirratulus-cirratus->Anthozoa","-0.03248019840000001","-0.0363133","0.14968905290085413","-0.26154880648001466","0.0017191864817717173","0.0017191864817717173","0.007852742419342688","-0.24584357401918822|-0.2255684821257619|19.864507606923816|0.9658975695696536","-0.2514398557943174|-0.22389148995903782|20.49788714455659|0.969419643991871","74.0|74.0|74.0|74.0","0.14462125025686434|0.04787756151471254|2.9873558606899087|0.016815541988927752","false","","Cirratulus-cirratus->Anthozoa","0.007852742419342688"
"sim_mutInfo|dist_bray|dist_kullbackleibler|correl_pearson|correl_spearman","71.94237946617204","","mutualExclusion","Cirratulus-cirratus->Siphonophorae","5","0.16808634934942468|0.9812957900048624|19.171188843807812|-0.25167216429181|-0.4262383334823263","sim_mutInfo=unknown|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_pearson=mutualExclusion|correl_spearman=mutualExclusion","sim_mutInfo=0.3094946434361353|dist_bray=0.1834145627419359|dist_kullbackleibler=8.630166459877575E-5|correl_pearson=0.18419394587800442|correl_spearman=0.15385435095657107","sim_mutInfo=0.16808634934942468|dist_bray=0.9812957900048624|dist_kullbackleibler=19.171188843807812|correl_pearson=-0.25167216429181|correl_spearman=-0.4262383334823263","Cirratulus-cirratus->Siphonophorae","0.07917325840000002","0.06874156000000001","0.04374173360588009","0.16808634934942468","1.0463019357420666E-4","1.0463019357420666E-4","7.004632043097652E-4","0.22255630285308142|0.9778336993744252|18.43275919331441|-0.27406994934157064|-0.413882706299548","0.2222712229089785|0.9797985029306928|18.76438455900348|-0.2740870465353455|-0.43062353979882473","74.0|74.0|74.0|74.0|74.0","0.08313575516274911|0.009034604245945743|2.066563243907519|0.045669305960557995|0.13374101287713092","false","","Cirratulus-cirratus->Siphonophorae","7.004632043097652E-4"
"correl_spearman|dist_kullbackleibler|sim_mutInfo|correl_pearson|dist_bray","12.380671880671875","","copresence","Platyhelminthes->Halichondrida","5","0.563309015143219|4.945518944726178|0.25746036055861676|0.38763695454637387|0.49793026349882374","correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence","correl_spearman=0.06189219743661534|dist_kullbackleibler=8.387941869631987E-4|sim_mutInfo=0.25379612624897363|correl_pearson=0.19914773199476282|dist_bray=0.22711628822222485","correl_spearman=0.563309015143219|dist_kullbackleibler=4.945518944726178|sim_mutInfo=0.25746036055861676|correl_pearson=0.38763695454637387|dist_bray=0.49793026349882374","Platyhelminthes->Halichondrida","0.008509032499999996","-0.01120462","0.1473994335670363","0.563309015143219","4.129368280717527E-4","4.129368280717527E-4","0.002234967103361497","0.5350160777874005|4.9391111617479915|0.3197430575111469|0.4023863655078266|0.5167799420604547","0.5386769330424881|4.910539416504535|0.30680669339991784|0.36851548815789376|0.5134733403051577","100.0|100.0|100.0|100.0|100.0","0.11702674460837348|2.3660862943923493|0.09882049822365131|0.21836974550039326|0.09975487586215137","false","","Platyhelminthes->Halichondrida","0.002234967103361497"
"sim_mutInfo|dist_bray|dist_kullbackleibler|correl_pearson","19.558205458205453","","copresence","Platyhelminthes->Ascidiacea","4","0.17548900659642763|0.6232737463831894|5.044396383994289|0.2051599668844265","sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","sim_mutInfo=0.36339866762399564|dist_bray=0.3479599563659379|dist_kullbackleibler=1.7829739123431665E-4|correl_pearson=0.2962963535167751","sim_mutInfo=0.17548900659642763|dist_bray=0.6232737463831894|dist_kullbackleibler=5.044396383994289|correl_pearson=0.2051599668844265","Platyhelminthes->Ascidiacea","0.10673708890000003","0.10155436","0.04620812513300325","0.17548900659642763","0.00360362522321922","0.00360362522321922","0.015121432156761991","0.20116211544918003|0.627739912752852|5.134811395798937|0.21485643067256255","0.1867153290077863|0.6366017485377464|5.04363699829924|0.2105154440034888","100.0|100.0|100.0|100.0","0.07303918599047221|0.09583157956092357|1.1103221814484827|0.18096160349308146","false","","Platyhelminthes->Ascidiacea","0.015121432156761991"
"correl_pearson|dist_bray|correl_spearman|sim_mutInfo|dist_kullbackleibler","15.052136752136745","","copresence","Platyhelminthes->Siphonophorae","5","0.4625322122485945|0.531762210282412|0.455988718221563|0.23084979595938915|2.7432768079820082","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_pearson=0.13525561045571965|dist_bray=0.2806485191318341|correl_spearman=0.11695631445861082|sim_mutInfo=0.3014885342958463|dist_kullbackleibler=1.703209618104662E-4","correl_pearson=0.4625322122485945|dist_bray=0.531762210282412|correl_spearman=0.455988718221563|sim_mutInfo=0.23084979595938915|dist_kullbackleibler=2.7432768079820082","Platyhelminthes->Siphonophorae","-0.019091939399999994","-0.027378225","0.11099109315793936","0.4625322122485945","1.6778238526082845E-4","1.6778238526082845E-4","0.0010439683694247858","0.41973307773237134|0.5326236348256931|0.4104589196516335|0.27113005002779017|2.838992616458323","0.42316675574644463|0.5333821511338818|0.4361264798214144|0.26310900628720013|2.8062929916951465","100.0|100.0|100.0|100.0|100.0","0.15860227027390153|0.055172017536116516|0.13213100530244254|0.09933974991385724|0.6528346155109024","false","","Platyhelminthes->Siphonophorae","0.0010439683694247858"
"dist_kullbackleibler|sim_mutInfo|correl_pearson|correl_spearman|dist_bray","8.123687423687425","","copresence","Platyhelminthes->Onychophorida","5","6.006797131619191|0.18545623280912427|0.24319134182637064|0.39773628976143355|0.62410314545654","dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence","dist_kullbackleibler=5.853102123136722E-4|sim_mutInfo=0.3566104046536833|correl_pearson=0.3189510834142745|correl_spearman=0.14233524616672077|dist_bray=0.33105937155453735","dist_kullbackleibler=6.006797131619191|sim_mutInfo=0.18545623280912427|correl_pearson=0.24319134182637064|correl_spearman=0.39773628976143355|dist_bray=0.62410314545654","Platyhelminthes->Onychophorida","10.062351009000002","10.101101230000001","1.7594684338587565","6.006797131619191","0.0018615257712543132","0.0018615257712543132","0.008383554497498608","5.819088096767667|0.20185921654976435|0.24073790293685907|0.38170291465643114|0.6323556080229247","5.754776060589534|0.192113733319899|0.21407194691005074|0.3831809724621195|0.642043507825244","94.0|94.0|94.0|94.0|94.0","1.7089051281947767|0.0765740355181526|0.1934239893531811|0.12928331141621793|0.0915906163657962","false","","Platyhelminthes->Onychophorida","0.008383554497498608"
"dist_kullbackleibler|correl_spearman|sim_mutInfo","11.048462198462198","","copresence","Platyhelminthes->Crinoidea","3","5.376135414761597|0.4433250588885954|0.19173045495949248","dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=5.658898377225441E-6|correl_spearman=0.11560392866875324|sim_mutInfo=0.34861458835700504","dist_kullbackleibler=5.376135414761597|correl_spearman=0.4433250588885954|sim_mutInfo=0.19173045495949248","Platyhelminthes->Crinoidea","10.266859483000001","10.154276755000001","2.0438751644281217","5.376135414761597","1.678444014696634E-4","1.678444014696634E-4","0.0010439683694247858","5.272008525557868|0.4339338196829975|0.21637303618278395","5.270754607799895|0.4419923329692498|0.20881571199353366","100.0|100.0|100.0","1.2943461384754|0.12357469289367781|0.08404297327868213","false","","Platyhelminthes->Crinoidea","0.0010439683694247858"
