"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Spongomonas family incertae sedis",26.5,27.35,12,1,13.33,0.12,0.76,22.15,23,23.8625,25.8965,26.015,0.45,0.36,1.8305596743596,0
"NAMAKO-15",27.845,27.35,100,1,97.31,0.01,14.26,26.68775,27.1,27.39,27.925,28.29,0.99,1,14.0150174817081,1
"Auranticordis",23.4,25,38,2,41.17,0.01,5.82,23.1,23.32,23.455,25,25,1,1,6.66521631185847,2
"BB01-173",27.35,27.35,73,1,81.11,0.01,6.16,25,26.645,27.35,27.665,27.835,0.93,0.99,5.24091789139298,0
"Pseudopirsonia family incertae sedis",14,22.955,84,2,69.33,0.01,3.56,14,16.805,22.9,26,26.3525,0.73,0.99,3.97483127197396,0
"Nudifila family incertae sedis",7.005,7.005,12,1,31.22,0.07,2.37,0,3.49,23.37,25.1095,25.83575,0.81,0.71,3.68997764939607,0
"Cyphoderiidae",22.905,23.035,80,1,57.27,0.21,0.82,3.49,6.656,23.2825,24.465,26,0.6,0.59,2.49039871585999,0
"Thaumatomonadidae",7.005,19.95,100,2,79,0.01,9.5,7.005,7.005,18.45,22.914,23.68675,1,1,9.91262460740042,2
"Peregriniidae",26.645,26.645,100,2,78.34,0.01,5.61,26,26,26.6,27.35,27.4,1,1,5.44251041667894,2
"Metopion family incertae sedis",19.95,25.465,98,1,62.97,0.01,4.74,7.02875,12.0215,22.955,25.47,25.60025,0.49,0.98,5.54546308383359,0
"Vampyrellidae",7.005,27.44,96,1,74.35,0.01,4.71,7.005,7.03,22.9275,27.35,27.402,0.4,1,5.83226104850092,0
"Triastrum family incertae sedis",23.805,23.805,15,1,19.9,0.03,3.01,23.2235,23.3925,23.9225,25,26,0.92,0.84,3.41657503729799,0
"Halodaphnea family incertae sedis",27.35,22.905,81,2,81.15,0.02,2.8,21.705,22.1435,23.46,27.35,27.35,0.71,1,3.78131188251057,0
"P34.6",22.525,22.905,38,2,42.98,0.02,2.18,21.075,21.68,23.4,24.045,24.6595,0.49,0.94,2.83824762312514,0
"Rhizidiomyces family incertae sedis",26,26,88,2,63.73,0.02,3.26,7.02875,19.455,23.6125,26.0165,26.05075,0.95,0.93,4.77420571908131,0
"Navicula family incertae sedis",24.045,24.945,84,2,75.62,0.01,9.59,23.80475,23.84,24.2,25,25,1,1,9.39583574183168,2
"Rhaphoneis family incertae sedis",27.35,27.35,51,1,56.67,0.04,2.38,19.9975,21.705,25.7275,27.5125,27.847,0.73,0.96,3.14439724465966,0
"Bolidomonas family incertae sedis",27.35,27.35,91,1,96.13,0.01,10.75,26.03,26.3515,27.25,27.44,27.736,1,1,9.75460930690702,1
"Dactylopodida",28.92,27.35,13,2,77.67,0.01,13.64,26.015,26.681,27.325,28.46,28.921,1,1,13.8240526316326,2
"Stygamoebida",22.525,22.905,48,1,66.57,0.01,4.61,3.49,3.49,22.525,23.8135,24.045,0.9,0.97,5.15908135991067,0
"Hartmannella family incertae sedis",28.415,28.415,42,2,54.95,0.04,2.42,3.49,6.656,25,28.415,28.87725,0.61,0.8,3.31054024377309,0
"Acanthocystidae",27.2,27.35,29,1,32.22,0.1,1.85,10.90675,23.0765,24.295,27.055,27.2,0.35,0.73,2.79040118116167,0
"Heterophryidae",28.92,27.845,33,2,87.91,0.01,8.6,24.65525,24.8865,27.35,28.335,28.415,1,1,9.06044690197657,2
"Amastigomonas family incertae sedis",23.1,23.695,92,2,55.29,0.11,1.5,3.51375,7.005,23.37,25.6915,27.35,0.7,0.64,2.65208697175979,0
